如何查询佣金费率？	怎样才能查询佣金套餐	1.0
深圳市场大宗交易的条件？	帮我查查佣金费率	0.0
深圳市场大宗交易的条件？	我的帐户可以开通创业板吗	0.0
修改账户交易密码的方法是什么	深圳市场大宗交易的条件？	0.0
如何调整佣金费率？	我要调整交易费	1.0
新股上市首日委托买入为何作废？	你好，请问我要什么资格才能申购新股？	0.0
多久调整一次深证成份指数成份股？	深证成份指数成份股多长时间调整一次？	1.0
佣金费率如何查询	深交所逆回购的起点金额？	0.0
如何开户？	说我的为开通什么账户	1.0
深交所逆回购的起点金额？	资金账户密码如何找回	0.0
如何找回客户编号	客户编号忘记了如何找回？	1.0
新股IPO网上发行制度有哪些修改？	能给我个详细的深港通的标的股票范围吗	0.0
深交所逆回购的起点金额？	我已开通创业板，	0.0
在哪开创业板	深圳市场大宗交易的条件？	0.0
银行转证券问题	证券转银行为什么转不了？	1.0
为什么我的资金转不了银行	新股上市首日委托买入为何作废？	0.0
新三板股票协议转让的申报类型？	我昨天开户的，忘记了我的帐号	0.0
如何调整佣金费率？	我的佣金比较高了，可以调整吗	1.0
新股申购的条件？	如何通过电话委托查询新股中签？	0.0
我想用信用账户操作要约收购，行吗	信用账户可以操作要约收购吗？	1.0
新股中签缴款 软件上如何办理	新股中签，未及时缴款有什么影响？	0.0
怎么开通创业版	创业板如何开通	1.0
B股价格的最小变动单位？	B股的最小变动单位是多少啊	1.0
忘记资金账号怎么办	忘记资金密码怎么办？	1.0
如何修改接收新股中签提醒短信的手机号码？	如何修改接收新股中签提醒短信的手机号码？	1.0
怎样修改交易密码	如何修改交易密码	1.0
请问，要怎么区分港股通和A股的退市制度？	A股和港股通退市制度的区别	1.0
客户编码忘记了	多少资金能达到多少的佣金？	0.0
信用账户开通条件	信用账户开通条件	1.0
问一下打新股需要什么条件	深圳市场大宗交易的条件？	0.0
信用账户三方存管的银行有哪些？	深市中小企业板块A股证券代码是多少？	0.0
深交所逆回购的起点金额？	交割单查佣金	0.0
证券转银行为什么转不了？	证转银未成功不知为什么？	1.0
投诉上市公司什么样的证据合法有效？	投诉上市公司什么样的证据合法有效？	1.0
转账失败的原因？	什么原因银行转账到帐户，转入失败	1.0
加开账户	新股上市首日委托买入为何作废？	0.0
我想把跟理财账户相关的银行卡取消了，要怎么做？	新股IPO网上发行制度有哪些修改？	0.0
深市中小企业板块A股证券代码是多少？	新三板市场披露信息的方式是什么？	0.0
为什么不能转入银行	证券转银行为什么转不了？	1.0
新股中签，未及时缴款有什么影响？	深圳证券交易所证券代码是如何编制的？	0.0
新股申购的市值计算范围？	新股申购的市值计算范围？	1.0
我的交易密码没错	深市中小企业板块A股证券代码是多少？	0.0
新股上市首日委托买入为何作废？	新三板的投资者都是什么类型的？	0.0
我的登录密码，忘了	新股中签，未及时缴款有什么影响？	0.0
如何开户？	你好请问我的账号怎么不能登陆	1.0
怎样区分A股股票配股与增发的缴款时间？	A股股票配股与增发的缴款时间有何区别？	1.0
申购新股有什么条件！	新股申购的条件？	1.0
如何查询佣金费率？	如何查询佣金费率？	1.0
我的帐户怎么开呀	多少资金能达到多少的佣金？	0.0
多少资金能达到多少的佣金？	开通创业板	0.0
新股中签，未及时缴款有什么影响？	信用账户销户的条件有哪些？	0.0
深市A股增发代码具体指什么？	深市A股的增发代码是什么？	1.0
新股中签，未及时缴款有什么影响？	说我的为开通什么账户	0.0
多少资金能达到多少的佣金？	网下申购新股的条件、流程？	0.0
未办理外币银证转账业务的客户如何取款？	为什么我开不了深圳的A股	0.0
请问资金怎么转不了去银行	新股IPO网上发行制度有哪些修改？	0.0
如何通过电话委托查询新股中签？	新三板协议转让的成交规则？	0.0
如何通过电话委托查询新股中签？	新股上市首日委托买入为何作废？	0.0
开户交易佣金多少	网上开户佣金是多少？	1.0
如何通过电话委托查询新股中签？	身份证过期就不能开户吗？	0.0
请问深港通股票为A+H股的，A股停牌与H股停牌是否是一致的？	新股中签，未及时缴款有什么影响？	0.0
港股市值可用来申购新股吗？	新股申购的市值计算范围？	1.0
修改成本价的方式有哪些？	如何修改成本价数值？	1.0
未办理外币银证转账业务的客户如何取款？	申购开放式基金时提示证券停牌	0.0
60岁以上如何开立信用账户？	深圳市场大宗交易的条件？	0.0
为什么资金转不出去？	多少资金能达到多少的佣金？	0.0
创业板如何开通	多少资金能达到多少的佣金？	0.0
想问下怎么知道自己开通创业板呢	创业板如何开通	1.0
我怎么不符合申购的条件？	新三板股票协议转让的申报类型？	0.0
我的账号登录密码忘记了怎么办	深市中小企业板块A股证券代码是多少？	0.0
手机账号忘记了怎么办	我以前注册过帐号忘了怎么办	1.0
网下打新价格如何申报	网下打新申报价格有什么规定？	1.0
转账失败的原因？	如何通过电话委托查询新股中签？	0.0
外币证券转银行限额	外币证券转银行限额	1.0
深市中小企业板块A股证券代码是多少？	客户编号忘记了。	0.0
如何查询证券账号？	怎么登陆证券帐号	1.0
新三板股票协议转让的申报类型？	股票交易费用	0.0
新股IPO网上发行制度有哪些修改？	我把钱转过来，显示作废	0.0
网上开户交易佣金	网上开户佣金是多少？	1.0
证券转银行为什么转不了？	银行转证券怎么失败	1.0
你好我的账号忘了	手机账号忘记了怎么办	1.0
请问为什么我的资金不能转银行？	证券转银行为什么转不了？	1.0
未办理外币银证转账业务的客户如何取款？	忘记了登录密码怎么	0.0
我的账户可以开通创业板么	新股IPO网上发行制度有哪些修改？	0.0
自助开户的第三方存管要怎么补办？	自助开户后如何补办三方存管？	1.0
为何证转银不成功？	新三板股票协议转让的申报类型？	0.0
创业板我可以开通吗	创业板如何开通	1.0
多少资金能达到多少的佣金？	我已经申购新股了为什么没有配号	0.0
多少资金能达到多少的佣金？	请问我在贵公司的交易费是万几	1.0
深交所逆回购的起点金额？	为什么我昨天买的股票今天卖不	0.0
如何通过电话委托查询新股中签？	新三板股票的即时行情的要素都包括什么？	0.0
若手机丢失，需要重新申请电子签名吗？	手机被偷了，我的电子签名要怎么弄？	1.0
我忘记登录密码了	新三板股票协议转让的申报类型？	0.0
您好，我想变更第三方存管银行，怎么办理。银行不变，只是换个卡	如何更换同一银行的三方存管银行卡？	1.0
深市中小企业板块A股证券代码是多少？	身份证过期可以办理开户吗？	0.0
新股申购的条件？	申购新股是不是要满足一定条件啊	1.0
新三板何时交易？	新三板交易时间？	1.0
忘记资金密码怎么办？	我忘记帐户十位资金密码	1.0
股票买入后多久可以卖出啊	股票可以当天买入当天卖出吗？	1.0
新股中签，未及时缴款有什么影响？	要什么条件才能申购新股啊	0.0
转账失败的原因？	转账失败的原因？	1.0
交易登入密码忘记怎么找回	新股中签，未及时缴款有什么影响？	0.0
如何开户？	我的账号为什么不能登入	1.0
怎么开创业板	多少资金能达到多少的佣金？	0.0
我想买入ST山水，但是就是买不进不知为什么。	ST股票为何无法买入？	1.0
忘记交易密码要什么证件	新股IPO网上发行制度有哪些修改？	0.0
如何才可以买股票？	我要怎样才能买股票	1.0
深圳市场大宗交易的条件？	请问，申购新股时要注意什么呢	0.0
我忘记登录密码了	手机账户密码忘记了怎么办	1.0
网上交易权限取消的方法是什么	新三板股票协议转让的申报类型？	0.0
你好，账号密码忘了怎么办	手机账户密码忘记了怎么办	1.0
转账失败为什么	深圳市场大宗交易的条件？	0.0
ST股票为何无法买入？	ST股票怎么没法买呢？	1.0
如何开通证卷账户	如何查询证券账号？	1.0
新股IPO网上发行制度有哪些修改？	为什么我的账户银转证转不了呢？	0.0
新三板股票协议转让的申报类型？	我登录密码忘了	0.0
资金密码忘了	深圳市场大宗交易的条件？	0.0
怎样开创业板	新三板股票协议转让的申报类型？	0.0
我的登录账号忘记了如何寻回	客户编号忘记了如何找回？	1.0
我想请问一下，我现在开户可以开通创业板吗？	新股IPO网上发行制度有哪些修改？	0.0
新股中签，未及时缴款有什么影响？	开户套餐有哪些	0.0
新股申购失败：错误代码:B01？	新股申购失败：错误代码：B01，是什么情况？	1.0
银证转账时间？	银证转账的时间？	1.0
你好！我的帐号忘了怎么办	新股上市首日委托买入为何作废？	0.0
如何通过电话委托查询新股中签？	信用账户能否参与逆回购交易？	0.0
新三板股票协议转让的申报类型？	我银行转证劵为啥转不了？	0.0
多少资金能达到多少的佣金？	现在开户交易佣金是多少	0.0
未办理外币银证转账业务的客户如何取款？	A股和港股通的退市制度有什么不一样？	0.0
你好，请问我要什么条件才能申购新股？	深市中小企业板块A股证券代码是多少？	0.0
你好，我的账号忘了怎么办？	新股中签，未及时缴款有什么影响？	0.0
新股申购时会冻结资金吗？	深圳市场大宗交易的条件？	0.0
深港通股票交易如何操作？	新股中签，未及时缴款有什么影响？	0.0
如何注销三方存管账户？	我想撤销三方存管，怎么办理？	1.0
新股中签，未及时缴款有什么影响？	股票怎么收手续费的	0.0
我已经开了	如何开户？	1.0
忘记交易密码怎么办？	忘了交易密码，如果可以知道	1.0
深交所逆回购的起点金额？	为什么银行转证券不行	0.0
证券转银行为什么转不了？	证券转银行，怎么会冻结资金	1.0
为何账户有资金无法转出？	怎么钱转不出来	1.0
身份证才过期几天，可以开户吗？	新股IPO网上发行制度有哪些修改？	0.0
如何更换同一银行的三方存管银行卡？	第三方存管换一个新的卡，同一个银行，如何操作	1.0
深港通标的股票范围？	深港通标的股名单	1.0
忘记交易登录密码了怎么办	忘记交易密码怎么办？	1.0
接收委托在深交所新股上市首日临时停牌期间行吗？	深交所新股上市首日临时停牌期间接受委托吗？	1.0
如何通过电话委托查询新股中签？	网下大新资格允许在多家券商间使用吗？	0.0
证券转银行卡为什么转不了	证券转银行为什么转不了？	1.0
上交所逆回购品种和代码有哪些？	上交所逆回购的品种有啥，对应的代码是什么	1.0
转不了钱进去	新三板股票协议转让的申报类型？	0.0
股票卖出，资金什么时候能取出	深交所逆回购的起点金额？	0.0
多少资金能达到多少的佣金？	忘了账号号码	0.0
新股不符合申购条件？	新股IPO网上发行制度有哪些修改？	0.0
股票交易佣金怎样收取？	如何收取股票交易佣金？	1.0
三板交易权限取消方式是什么？	三板交易权限如何取消？	1.0
深圳市场大宗交易的条件？	约定购回的卷是人民币特种股标的吗？	0.0
未办理外币银证转账业务的客户如何取款？	今天卖出的股票，是今天的吗？	0.0
如何开户？	开户套餐有哪些？	1.0
我想问一下怎么开通创业板	新股IPO网上发行制度有哪些修改？	0.0
新三板股票协议转让的申报类型？	开户干嘛的	0.0
深圳货币ETF收益计算规则	深市货币ETF是通过何种方式来计算收益的？	1.0
创业板如何开通	请问创业板如何开通	1.0
信用证券账户卡遗失应如何处理？	如何通过电话委托查询新股中签？	0.0
深圳市场大宗交易的条件？	新三板能否办理融资融券的业务？	0.0
深交所逆回购的起点金额？	新三板上市的股票可以转到主板交易吗？	0.0
忘了客户编号	深交所逆回购的起点金额？	0.0
如何开户？	我之前开的户还能用吗	1.0
网上开户佣金是多少？	深市中小企业板块A股证券代码是多少？	0.0
如何开户？	我已经开有户，从哪登录	1.0
客户编号忘记了如何找回？	客户编号不记得了，可以找回吗？	1.0
新股中签儿一般多久上市呢。	如何通过电话委托查询新股中签？	0.0
为何账户有资金无法转出？	股票里的钱转不出来怎么回事？	1.0
忘了交易密码怎么办？	深圳市场大宗交易的条件？	0.0
新股IPO网上发行制度有哪些修改？	交易手续费	0.0
手机账户密码忘记了怎么办	密码忘了，如何登录？	1.0
未办理外币银证转账业务的客户如何取款？	信用账户可以购买ST股票吗？	0.0
深圳市场大宗交易的条件？	怎么更换银行卡	0.0
以前开过户	如何开户？	1.0
申购新股条件	深圳市场大宗交易的条件？	0.0
B股的委托申报方式？	深市中小企业板块A股证券代码是多少？	0.0
新股上市首日委托买入为何作废？	A股、B股交易币种	0.0
新股申购时会冻结资金吗？	你好，申购今天的新股，会冻结资金吗	1.0
你好，资金为什么转不出去	为何账户有资金无法转出？	1.0
深港通股票为A+H股的，A股停牌与H股停牌是否同步？	深港通股票为A+H股的，A股停牌与H股停牌是否同步？	1.0
新三板股票协议转让的申报类型？	深市港股通和泸市港股通的额度分开用行吗？	0.0
账号和密码都忘记了怎么办	手机账户密码忘记了怎么办	1.0
新股中签，未及时缴款有什么影响？	请问深交所 中签新股的查询电话是好多？	0.0
证券转银行为什么转不了？	为何证券券转银行失败呢	1.0
如何修改金融终端个股分时图下方的成交量柱状线的颜色？	深市中小企业板块A股证券代码是多少？	0.0
今天卖的股票，	新股上市首日委托买入为何作废？	0.0
创业板如何开通	我的账号可以开通创业板了吗	1.0
新股IPO网上发行制度有哪些修改？	新股不符合申购条件？	0.0
为何账户有资金无法转出？	我什么钱转不出去	1.0
貌似我现在无法银证转账呢？	深圳市场大宗交易的条件？	0.0
佣金调整	如何调整佣金费率？	1.0
如何开通创业板	未办理外币银证转账业务的客户如何取款？	0.0
能不能把我的第三方存管取消？	如何注销三方存管账户？	1.0
深交所逆回购的起点金额？	怎么知道手续费	0.0
新三板股票协议转让的申报类型？	我的账户怎么登录不上了呢	0.0
怎么我资金转不出来	为何账户有资金无法转出？	1.0
新股申购的条件？	我新开户的帐号为什么不能申购新股？	1.0
多少资金能达到多少的佣金？	费率多少	1.0
B股的交收规则？	B股的交收规则？	1.0
新三板股票协议转让的申报类型？	A股和港股的显示颜色有什么区别？	0.0
新股申购的市值计算范围？	我最近想申购新股，但是持仓股票停牌了，能算入新股申购的市值吗？	1.0
A股股票配股与增发的缴款时间有什么不一样？	A股股票配股与增发的缴款时间有何区别？	1.0
网下申购新股的条件、流程？	网下打新的备案条件？	1.0
信用账户持有的股票如何行使投票权？	信用账户持有的股票如何行使投票权？	1.0
资金怎么转不出来	如何通过电话委托查询新股中签？	0.0
请问A股开户收费不收啊？	A股开户是否收费？	1.0
深圳市场大宗交易的条件？	怎么开户啊	0.0
网上委托权限如何取消？	网上委托权限如何取消？	1.0
新三板股票协议转让的申报类型？	找回交易密码	0.0
证券转银行为什么转不了？	请问证券金转银行转不了	1.0
新股IPO网上发行制度有哪些修改？	新股IPO网上发行制度有哪些修改？	1.0
请问我的帐号为什么登陆不上。	新股IPO网上发行制度有哪些修改？	0.0
信用账户如何操作配债？	信用账户如何操作配债？	1.0
新三板市场披露信息的方式是什么？	新三板市场是如何披露信息？	1.0
新股中签，未及时缴款有什么影响？	资金怎么转不了	0.0
我帐号密码忘了	手机账户密码忘记了怎么办	1.0
新股不符合申购条件？	新股申购的条件？	1.0
今天存钱今天可以买股票吗？	股票可以当天买入当天卖出吗？	1.0
新三板做市转让的申报规则？	深交所逆回购的起点金额？	0.0
ST股票为什么买不了呢	ST股票为何无法买入？	1.0
深市中小企业板块A股证券代码是多少？	我忘记客户编号	0.0
如何开户？	如何开户？	1.0
请问申购新股需要满足什么条件才能申购？	如何通过电话委托查询新股中签？	0.0
我的交易密码怎么不对	未办理外币银证转账业务的客户如何取款？	0.0
登录账户忘记了	手机账号忘记了怎么办	1.0
新股中签，未及时缴款有什么影响？	我可以开通创业板	0.0
你好，我想知道我账户股票交易的手续费	股票交易费用	1.0
如何通过电话委托查询新股中签？	证券交易手续费	0.0
信用账户开通条件	信用账户开通需知？	1.0
我想知道调整期权交易权限的具体流程	新股中签，未及时缴款有什么影响？	0.0
深市中小企业板块A股证券代码是多少？	深市中小企业板块A股证券代码是多少？	1.0
手机账号忘记了怎么办	我的账号忘了	1.0
网上委托权限如何开通？	网上交易委托系统能直接开通吗？	1.0
怎样更换银行卡	如何更换银行卡？	1.0
开通创业板权限，目前需要办理哪些手续？	深市中小企业板块A股证券代码是多少？	0.0
多少资金能达到多少的佣金？	昨天卖的股今天提不出款来吗？	0.0
多少资金能达到多少的佣金？	我想问一下，我这个手续费是多少呀	1.0
新股申购的条件？	要什么条件才能申购新股啊	1.0
客户编号忘记了如何找回？	客户编码忘记了	1.0
申购新股后为何查询不到配号？	我已经申购新股了为什么没有配号	1.0
B股价格的最小变动单位？	如何通过电话委托查询新股中签？	0.0
股票佣金是什么	如何收取股票交易佣金？	1.0
如何开户？	上海A股为什么开通不了	1.0
我的登录密码忘掉了	手机账户密码忘记了怎么办	1.0
钱转不出	未办理外币银证转账业务的客户如何取款？	0.0
深市中小企业板块A股证券代码是多少？	买不了股票是什么原因啊	0.0
网上开户佣金是多少？	我想问下，开户交易手续费是多少	1.0
深圳市场大宗交易的条件？	我的佣金费率是多少？	0.0
新股中签，未及时缴款有什么影响？	新股中签，未及时缴款有什么影响？	1.0
新股申购受限后，到期是否需办理解限手续？	新股上市首日委托买入为何作废？	0.0
当日卖出股票后可以转出资金吗？	当日卖出股票后可以转出资金吗？	1.0
银行转债券失败	新股上市首日委托买入为何作废？	0.0
新股上市首日委托买入为何作废？	002399停牌好久了，什么原因？啥时候复牌呢？	0.0
A股开户是否收费？	沪深A股也没有开户费吗	1.0
新股申购中签后有资金的情况下直接冻结吗	如何通过电话委托查询新股中签？	0.0
深圳交易所逆回购的起点要求是什么？	如何通过电话委托查询新股中签？	0.0
账号忘记	新股上市首日委托买入为何作废？	0.0
银行转不了	证券转银行为什么转不了？	1.0
为何账户有资金无法转出？	为什么钱转不出去	1.0
当日卖出的股票资金会在当天3点收市能转出吗？	未办理外币银证转账业务的客户如何取款？	0.0
如何通过电话委托查询新股中签？	信用账户融资买入的证券市值纳入新股申购市值中吗？	0.0
新股中签后股份何时上市？	新股中签后股份何时上市？	1.0
多少资金能达到多少的佣金？	佣金费用是多少？	1.0
B股股票能作为融资融券的担保品吗？	深圳市场大宗交易的条件？	0.0
佣金与手续费的区别？	新股中签，未及时缴款有什么影响？	0.0
证券转银行为什么转不了？	新股IPO网上发行制度有哪些修改？	0.0
哪几种系统是新三板股票进行交易的？	新三板股票进行交易的系统有哪些？	1.0
忘记账号密码怎么办	手机账户密码忘记了怎么办	1.0
哪些深交所的上市债券实行全价交易？	深交所上市债券实行全价交易有哪些？	1.0
忘记交易密码怎么办？	交易密码忘记了该怎么办？	1.0
如何注销三方存管账户？	如何取消第三方存管	1.0
新股上市首日委托买入为何作废？	信用账户可以交易哪些股票？	0.0
新股中签，未及时缴款有什么影响？	股票交易佣金怎样收取？	0.0
我是上周五开通的创业板	深圳市场大宗交易的条件？	0.0
深交所逆回购的起点金额？	为什么资金从证券转银行老是失败	0.0
B股资金交收时间	新股中签，未及时缴款有什么影响？	0.0
深市中小企业板块A股证券代码是多少？	为什么每次申购新股都说不满足条件	0.0
忘记资金帐户	新股中签，未及时缴款有什么影响？	0.0
深圳证券交易所证券代码编制原则是什么？	深圳证券交易所证券代码编制原则是什么？	1.0
手机账户密码忘记了怎么办	登录密码忘了	1.0
ST股票可以用信用账户买吗	信用账户可以购买ST股票吗？	1.0
新股上市首日有涨跌幅限制吗？	新股上市第一天的涨跌幅有限制吗	1.0
更换同一银行三方存管银行卡必须本人的吗	如何更换同一银行的三方存管银行卡？	1.0
如何调整融资融券授信额度？	我想自助调整融资融券授信额度具体要怎么操作？	1.0
多少资金能达到多少的佣金？	深交所债券质押式回购竞价交易的有效竞价范围？	0.0
深圳市场大宗交易的条件？	同一客户可以开通多个港股通交易权限吗？	0.0
能开创业板嘛	新股中签，未及时缴款有什么影响？	0.0
有什么办法可以取消第三方存管？	如何注销三方存管账户？	1.0
成交量的颜色怎么设置？	新股上市首日委托买入为何作废？	0.0
客户编号忘了，密码忘了，怎么办？	深圳市场大宗交易的条件？	0.0
帐号忘了	手机账号忘记了怎么办	1.0
如何开户？	能直接开户吗	1.0
如何开户？	怎么帐号登录不上	1.0
信用账户的资金不能转出是什么原因啊	信用账户资金无法转出的原因	1.0
我的客户编号忘记了	未办理外币银证转账业务的客户如何取款？	0.0
多少资金能达到多少的佣金？	我的十位交易号码忘记了，怎么查询找到？	0.0
身份证号码变了，如何修改啊？	未办理外币银证转账业务的客户如何取款？	0.0
新三板股票协议转让的申报类型？	我想用信用账户买ST股票可以吗	0.0
App修改第三方存管银行	如何更换同一银行的三方存管银行卡？	1.0
深圳市场大宗交易的条件？	忘记了客户号码	0.0
60岁以上如何开立信用账户？	60岁以上如何开立信用账户？	1.0
未办理外币银证转账业务的客户如何取款？	新三板协议转让成交情况都有什么？	0.0
股份报价转让的申报类型是什么？	新三板股票协议转让的申报类型？	1.0
股票怎么收费	深交所逆回购的起点金额？	0.0
新股中签，未及时缴款有什么影响？	为什么银行转证券转不了？	0.0
上交所新股上市首日临时停牌期间接受委托吗？	上交所新股上市首日临时停牌期间接受委托吗？	1.0
新三板有哪些指数？	我想了解一下新三板的指数都有什么？	1.0
身份证信息过期了，我在网上能更新吗？	身份证过期如何办理？	1.0
我忘记登陆密码了	新股上市首日委托买入为何作废？	0.0
股票可以当天买入当天卖出吗？	今天卖的股票，	1.0
深市中小企业板块A股证券代码是多少？	新三板股票进行交易的系统有哪些？	0.0
银转证为什么转不了	证券转银行为什么转不了？	1.0
新股申购的条件？	申购创业板的新股  需要什么条件	1.0
我的资金转不出	新三板股票协议转让的申报类型？	0.0
多少资金能达到多少的佣金？	信用账户开立后何时生效？	0.0
网上开户交易佣金	新股中签，未及时缴款有什么影响？	0.0
未办理外币银证转账业务的客户如何取款？	请问怎样才能开通创业版	0.0
银证转账的时间？	貌似我现在无法银证转账呢？	1.0
证券转银行为什么转不了？	为什么我的资金证转银转不了？	1.0
重置过程中显示身份证过期	身份证过期如何办理？	1.0
你好，交易密码忘记了，怎么办？	多少资金能达到多少的佣金？	0.0
多少资金能达到多少的佣金？	我想购买开放式基金，但是申购时却提示我证券停牌，原因是什么那？	0.0
深市新股上市首日临时停牌是怎么规定的？	深市新股上市首日临时停牌有何规定？	1.0
我的软件买不了ST的股，怎么开	深圳市场大宗交易的条件？	0.0
我的账号登录密码忘记了怎么办	手机账户密码忘记了怎么办	1.0
上市公司进行重大资产重组，需要多长时间停牌？	深交所逆回购的起点金额？	0.0
深港通股票为A+H股的，A股停牌与H股停牌是否同步？	请问深港通股票为A+H股的，A股停牌与H股停牌是否是一致的？	1.0
创业板如何开通	我想开通创业板	1.0
身份证过期如何办理？	身份证过期了，如何上传新的证件？	1.0
信用账户如何操作配债？	怎么在信用账户操作配债？	1.0
创业板如何开通	中小板需要开通吗？	1.0
怎么我的帐号登录不	如何开户？	1.0
深圳市场大宗交易的条件？	深港通标的股票范围？	0.0
创业板权限首次开通？	创业板权限首次开通？	1.0
深港通股票为A+H股的，A股停牌与H股停牌是否同步？	深港通股票为A+H股的，A股停牌与H股停牌确定一样吗？	1.0
信用账户操作配债的流程是什么？	深圳市场大宗交易的条件？	0.0
新股IPO网上发行制度有哪些修改？	信用账户在网上能开通吗？	0.0
新股上市首日有涨跌幅限制吗？	新股IPO网上发行制度有哪些修改？	0.0
新股IPO网上发行制度有哪些修改？	股票里的钱转不出来怎么回事？	0.0
创业板权限开通的办理时间	创业板权限开通的办理时间	1.0
申购开放式基金时提示证券停牌	申购开放式基金时提示证券停牌	1.0
为什么转不出资金	为何账户有资金无法转出？	1.0
股票可以当天买入当天卖出吗？	股票可以当天买入当天卖出吗？	1.0
如何通过电话委托查询新股中签？	新三板股票的即时行情的要素是什么？	0.0
新股申购何时可以挂单?	9点半之前，随时都可挂单买新股，是吗？	1.0
新股申购的条件？	请问申购新股需要满足什么条件才能申购？	1.0
我想开通创业板	新股上市首日委托买入为何作废？	0.0
资金转出冻结什么意思	证券转银行为什么转不了？	1.0
银证转账的时间？	请问证券转账银行什么时候到账	1.0
如何通过电话委托查询新股中签？	信用账户销户条件？	0.0
多少资金能达到多少的佣金？	身份证过期如何办理？	0.0
信用账户的使用限制	深市中小企业板块A股证券代码是多少？	0.0
开立信用账户有门槛吗？	信用账户开通条件	1.0
新股IPO网上发行制度有哪些修改？	我原来有开户	0.0
有什么方法信用账户可以购买非标的证券？	信用账户可以购买非标的证券吗？	1.0
如何更换不同银行的三方存管？	如何更换不同银行的三方存管？	1.0
深圳市场大宗交易的条件？	我刚卖了股票为什么钱不能从证券转银行	0.0
开户套餐有哪些	如何开户？	1.0
我的账户忘记了，麻烦告诉一下	手机账号忘记了怎么办	1.0
我忘了我的账号	新三板股票协议转让的申报类型？	0.0
为什么资金不可取	为什么资金可用不可取？	1.0
为什么转不出资金	新股上市首日委托买入为何作废？	0.0
周末不能银证转账？	新股中签，未及时缴款有什么影响？	0.0
股票期权怎么交易	如何交易股票？	1.0
新三板股票协议转让的申报类型？	银转证为什么转不了	0.0
忘记登陆账号	手机账号忘记了怎么办	1.0
新三板股票协议转让的申报类型？	持有什么证据投诉上市公司是合法的？	0.0
新股上市首日委托买入为何作废？	请问A股开户收费不收啊？	0.0
新三板股票申报价格是否有涨跌幅限制？	新三板股票申报价格有涨跌幅限制吗？	1.0
新股申购的条件？	怎么查看是否具有申购新股的条件	1.0
A股账户如何转户？	新股IPO网上发行制度有哪些修改？	0.0
新股IPO网上发行制度有哪些修改？	怎么更换银行卡？	0.0
新股上市首日委托买入为何作废？	你好，为什么我的账户不能转款出来	0.0
深交所逆回购的起点金额？	请问账户为什么转不了银行？	0.0
新股申购条件	未办理外币银证转账业务的客户如何取款？	0.0
当日卖出股票后可以转出资金吗？	周五卖出股票钱，周六能转到银行卡吗	1.0
能帮我开一下创业板吗？	如何通过电话委托查询新股中签？	0.0
创业板如何开通	请问怎样才能开通创业版	1.0
股票交易怎样收费	股票交易费用	1.0
我的账户忘记了，麻烦告诉一下	新股IPO网上发行制度有哪些修改？	0.0
创业板如何开通	我的可以开通创业板了吗	1.0
新三板协议转让成交情况都有什么？	新三板协议转让有哪些成交情况？	1.0
我持有的是信用账户的股票，我怎样行使我的投票权呢	多少资金能达到多少的佣金？	0.0
为什么资金转不出去	为何账户有资金无法转出？	1.0
我创业板不是已经开通了？	深交所逆回购的起点金额？	0.0
如何修改账户交易密码？	为什么登录不上交易账户	1.0
证券转银行为什么转不了？	为什么我现在银转证转不进去了？	1.0
信用账户如何查询新股申购额度？	信用账户如何查询新股申购额度？	1.0
深市中小企业板块A股证券代码是多少？	为什么我现在银转证转不进去了？	0.0
深市中小企业板块A股证券代码是多少？	我的电话号码变了，中签时证券公司通知不了为我，我在外地，能否通过电话改一下号码？	0.0
我买不了ST股是怎么回事呀	新股上市首日委托买入为何作废？	0.0
